danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.795,0.595,-8.073,0.0698,0.0823,0.0,0.128,0.502,91.025,6aIAuKNU8JlVaTmoCYYN6U,196348
0.679,0.766,-7.905,0.0425,0.00782,0.000263,0.0883,0.299,99.998,7l5Z2grGc47Hs84Zm7XobV,221622
0.742,0.546,-7.694,0.0315,0.172,0.38,0.115,0.868,104.996,6X3FZtz4cKU2MKSQlGG9ZG,260520
0.936,0.479,-5.842,0.27,0.112,0.0107,0.0663,0.479,100.999,6bAirj2qDf0agxdMuIdq1p,185760
0.629,0.986,0.423,0.151,0.0218,0.13,0.425,0.0789,100.012,69al4s8pKbOqcndqVbgOia,196800
0.552,0.929,-1.625,0.545,0.129,0.000363,0.706,0.173,159.72,0UDVMvCdkiUUlhexSbwIK7,196500
0.473,0.987,-4.585,0.105,0.00159,0.76,0.652,0.0922,137.99,2lUom7fxkna5qZq9z9YR8H,263635
0.523,0.876,-2.446,0.0486,0.137,0.0,0.355,0.566,107.903,6fLQhfYnGuBTbQDdqMZFRL,177720
0.559,0.78,-7.925,0.0485,0.595,0.000508,0.314,0.468,129.36,2FSpU368BQkZmnRAtWYdRR,197800
0.622,0.576,-6.238,0.0249,0.0706,3.7e-06,0.365,0.354,140.048,30cekz86l6nQgyJDLKinw7,204860
0.311,0.316,-15.706,0.066,0.836,0.345,0.23,0.223,173.174,5KRxb0utDe1NrAoxAVNCQI,321745
0.84,0.815,-5.483,0.162,0.282,0.0419,0.583,0.909,135.023,2RTlxZxGOlSYZxb2SnmFuZ,279200
0.207,0.293,-17.386,0.0613,0.0186,0.631,0.774,0.195,75.301,1qcfedTeCgRe7ELMvCkYkV,131122
0.763,0.459,-8.011,0.0539,0.164,0.795,0.65,0.225,96.032,3bVtT5Lpum6O7LM0sCSiXP,192579
0.818,0.715,-6.287,0.0429,0.223,0.000253,0.265,0.946,133.359,5iMLW69RfhDTClx7N1nnfS,271746
