danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.936,0.457,-11.484,0.329,0.107,0.0,0.0692,0.841,129.937,7etMQcaePrVdqfGMysewsn,180000
0.576,0.382,-9.98,0.0361,0.888,0.000555,0.132,0.55,102.575,59BweHnnNQc5Y55WO30JuK,135360
0.838,0.705,-5.201,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,3OtMnyUaiipcAT23A8liyi,242520
0.709,0.913,-5.148,0.0748,0.0182,0.0,0.167,0.519,108.024,2ZdCusUTqHugc34yRm4Jhi,229320
0.487,0.279,-11.586,0.0265,0.647,0.00185,0.11,0.162,139.362,6kyxQuFD38mo4S3urD2Wkw,237027
0.764,0.877,-7.009,0.329,0.133,0.0435,0.298,0.65,93.211,1f58xau99Rdn0hhcJTwRhz,242200
0.445,0.704,-6.257,0.0292,0.0336,0.116,0.0828,0.409,141.954,2Zw3HNjaNV42LnQ2uY5JQs,258653
0.496,0.893,-9.326,0.0652,0.192,0.00011,0.608,0.575,149.402,2JOAxHYCYFiFF5YmOxQ5O9,617489
0.756,0.409,-9.911,0.0358,0.733,8.53e-05,0.343,0.564,121.978,3mc7AmHgiEXOXIAEVaYyJr,111639
0.878,0.414,-11.881,0.663,0.0139,4.11e-06,0.0935,0.139,154.831,368hMk29q0OhJuRjWL44Fm,113502
0.535,0.794,-4.933,0.161,0.102,1.52e-05,0.144,0.799,203.712,76IkF7pA7RscjDTvOFT4vb,212815
0.6,0.665,-8.291,0.0939,0.581,0.952,0.103,0.691,81.1,42HCaQAAihJZBY12wIZvyR,358151
0.651,0.549,-9.957,0.298,0.0127,0.0,0.0915,0.0661,150.206,6CDfRwMNv2fmeY1JT8SOEz,111768
0.719,0.36,-12.034,0.398,0.748,2.18e-06,0.0812,0.409,80.184,2xhGZ3WzOa3tir28y7Cb88,124000
0.852,0.674,-11.34,0.596,0.853,0.451,0.137,0.931,93.023,56JW4pYFJlxSj1jVHgTetv,106612
0.455,0.152,-16.977,0.0338,0.92,0.0741,0.11,0.0806,133.835,6a1wMgJ42Okk5LjulbrtcZ,219013
0.426,0.767,-4.521,0.0316,0.269,0.0,0.0996,0.153,83.97,4vhKRjmiboAhfunCabpXap,199867
0.575,0.566,-6.627,0.0405,0.658,0.0,0.0977,0.191,124.046,5bSAdLJoGokZhXM0JmlOkO,258427
0.908,0.388,-7.659,0.0553,0.443,2.26e-06,0.135,0.197,104.944,08QAkBRyWLUQ3UniIyMFtP,205458
0.942,0.626,-8.044,0.276,0.00644,0.0,0.105,0.564,134.975,1q9WGOWo1X7iuJ5mgBoo7I,206222
