song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
PROVENZA,KAROL G,7dSZ6zGTQx66c2GF91xCrb,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,210200
Where Are You Now,Lost Frequencies,3uUuGVFu1V7jTQL60S1r8z,0.671,0.636,-8.117,0.103,0.515,0.000411,0.172,0.262,120.966,148197
Ferrari,James Hype,4zN21mbAuaD0WqtmaTZZeP,0.847,0.69,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662
Heat Waves,Glass Animals,3USxtqRwSYz57Ewm6wWRMp,0.761,0.525,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805
Big Energy,Latto,4pi1G1x8tl9VfdD9bL3maT,0.937,0.793,-4.431,0.115,0.0453,0.0,0.341,0.794,106.022,172540
I Was Born To Love You,Ray LaMontagne,3PG6V5yuFfo4APiovOQoRv,0.65,0.271,-11.081,0.0314,0.794,6.9e-05,0.196,0.21,78.036,265843
Until You,AHI,7iH6cflAGYwR82sNMZiGuq,0.722,0.484,-10.175,0.0611,0.904,3.42e-06,0.108,0.44,139.88,198653
Shrike,Hozier,3ieUtb4ecQgEYxae8dzEUi,0.506,0.275,-8.464,0.0292,0.494,0.00377,0.101,0.0639,153.769,298880
jordan,Joy Oladokun,2BGyfq5k9xGO9019bUsYFk,0.347,0.315,-9.792,0.0337,0.545,3.53e-06,0.0966,0.171,96.079,241200
People Change,Mipso,5VYOUBkObeGOnCt30YDTJ3,0.373,0.276,-14.945,0.0357,0.883,0.0124,0.122,0.409,79.204,212853
Michigan,The Milk Carton Kids,6RGGOBfNQLOvQhyl1oG2oD,0.539,0.241,-14.65,0.0349,0.882,0.00413,0.109,0.203,122.115,330773
River,Leon Bridges,3hhbDnFUb2bicI2df6VurK,0.635,0.184,-10.785,0.0456,0.665,0.0,0.146,0.177,128.424,240200
Sorry Now,Jill Andrews,2I0t9apRfrVbkxr8Fym2yf,0.674,0.355,-11.398,0.0496,0.78,0.000571,0.109,0.24,75.07,192160
Through The Echoes,Paolo Nutini,13KhcUWu9WucFw0h5jB88R,0.73,0.487,-7.679,0.0399,0.285,3.49e-05,0.135,0.314,104.933,221245
If We Were Vampires,Jason Isbell and the 400 Unit,250RLekaiL1q9qZer975Eg,0.629,0.208,-16.225,0.0324,0.824,3.7e-06,0.107,0.685,96.609,215564
Nothing's Gonna Happen (Demo),The Staves,4UZOq2XyfLk3Yl5ip4fwm7,0.35,0.241,-11.74,0.0308,0.844,0.000392,0.108,0.245,151.332,236451
"Portland, Maine",Donovan Woods,12niARgkwxGsklcEwh6GlG,0.606,0.349,-13.967,0.0319,0.764,0.306,0.112,0.156,80.071,203870
Front Porch,Joy Williams,5sVyefkGgQeYCgnqr4KslQ,0.567,0.224,-10.024,0.0299,0.887,0.0,0.109,0.2,124.44,231813
For All You Give,The Paper Kites,6LLb6rVMgQnGNZwwHSxTzn,0.499,0.142,-17.142,0.0387,0.956,0.0029,0.109,0.354,138.726,191235
"If I Go, I'm Goin",Gregory Alan Isakov,1vqtj4c5aNPKkLS2LXkd4E,0.509,0.0648,-17.293,0.0339,0.778,0.0282,0.11,0.192,113.742,267160
Recording 15,Shannon Lay,1vNfYCzcCJz0FY7MVVA9lM,0.552,0.126,-18.014,0.0306,0.956,0.0153,0.109,0.439,92.441,242000
Fortune - Acoustic Version,William Fitzsimmons,2I8KPAcFLPyo1ElZsziizI,0.531,0.058,-23.704,0.0365,0.926,0.031,0.109,0.537,78.474,228020
Never in My Wildest Dreams,Dan Auerbach,3MJov5mT64K42o1Rffhblq,0.559,0.466,-6.769,0.0362,0.315,0.0039,0.0933,0.623,117.21,176027
You And I - Moon And Stars / Acoustic,Valerie June,5E87q3c0yZ5n5m2Fuq2RMZ,0.41,0.461,-8.908,0.0344,0.596,5.22e-05,0.241,0.565,153.313,200000
Brave,Ruston Kelly,3MKTh8Awrh9roJe0PV9BaI,0.488,0.0796,-14.871,0.0379,0.901,1.53e-06,0.0909,0.376,163.568,193013
The Spur,Joan Shelley,27ViD2ifBwYqlwzpY5LoTB,0.426,0.37,-10.783,0.0244,0.699,0.00918,0.12,0.219,155.361,232748
Ether Garden,Henry Jamison,6WsgELUOvr9rf3XWolZYjc,0.603,0.197,-15.243,0.0295,0.877,0.000892,0.103,0.375,98.995,167733
California,Bonny Light Horseman,6bQgMGR0zwVYYs2WU13PKR,0.595,0.568,-6.251,0.0254,0.735,0.0252,0.161,0.396,91.345,196127
All Is Well (feat. Joy Williams),Avi Kaplan,4WlxchxKQJ9y0Vlqaz8h66,0.38,0.23,-13.624,0.0327,0.852,0.0182,0.153,0.235,167.532,177720
Tom Barrett,Ian Noe,6YbQXUNroKs9qofA8gttor,0.389,0.457,-9.633,0.0359,0.612,5.79e-05,0.212,0.521,150.684,193080
B61,Aoife O'Donovan,24jpjPR3hZ1VAQOWr9sd0t,0.48,0.198,-16.495,0.04,0.815,0.00275,0.12,0.162,137.863,221843
Square One,Caamp,5taOnvtHJUxuaqaLdMNqFd,0.685,0.25,-15.138,0.0416,0.911,0.000306,0.108,0.317,103.387,186795
Better With Time,Emily Scott Robinson,526YoVXYbSRdMtJEr6UqgW,0.562,0.34,-7.487,0.0274,0.815,0.0,0.106,0.513,88.425,235787
The Only Boy Awake,Meadows,4tRt91OQSbE9eFA3RwgqSd,0.52,0.48,-10.288,0.0303,0.61,0.0344,0.107,0.405,122.086,163294
Twist,Lorkin O'Reilly,7rbVQAeKbC37aU45N5GOVC,0.54,0.0774,-19.275,0.0342,0.923,0.353,0.108,0.23,81.018,186158
New Star,Watchhouse,3PUln07oXes6xzvFFBnPO1,0.683,0.488,-8.733,0.0266,0.605,0.0554,0.13,0.424,113.387,185728
Turntable,Dead Horses,0Dp07EA5ybveKSUE27CuEd,0.603,0.575,-10.325,0.0285,0.811,0.00183,0.12,0.673,95.116,196173
On The Road Again,The Brother Brothers,4Uc8xnNu2Mm1yObB0uxZI6,0.619,0.454,-11.243,0.0301,0.718,0.0162,0.0774,0.695,104.329,173969
The Way Back Home,Aisha Badru,3PTsvzTENG4jREGGQz9xpb,0.491,0.328,-16.564,0.0384,0.684,0.000146,0.0848,0.107,81.958,214361
This Time Tomorrow,Brandi Carlile,1Cu8QneXq0Hq1HJqkZDPbN,0.606,0.326,-10.031,0.0294,0.841,0.0,0.139,0.414,91.626,206267
Alaska,Caiola,5p0WgCCVI5LnWaUEXv1OBl,0.462,0.417,-8.533,0.0342,0.86,0.00347,0.106,0.348,100.979,225379
Nothing Compares,Bre Kennedy,4I97vwuO13zggYHu0WYE7Y,0.374,0.357,-8.983,0.0289,0.83,0.0,0.157,0.439,107.952,242267
Sister,Haux,5amf0Fkdt3Mu6cdvXhKgOq,0.453,0.0287,-22.37,0.136,0.917,0.000113,0.101,0.473,187.229,133600
Consolation Prize,Ken Yates,71wiJ619MbaSStsiN6XT06,0.648,0.327,-11.638,0.0273,0.399,0.00791,0.123,0.149,97.023,240787
Thousand (feat. Lisa Hannigan),Rosie Carney,2QlPMIhutG3WHV26Eza8u9,0.676,0.198,-13.91,0.0333,0.943,0.0132,0.104,0.125,118.004,206440
Pharmakon,Humbird,2J2oWsC3KGoqdUMIwcMRMU,0.687,0.234,-12.559,0.029,0.848,7.72e-06,0.116,0.339,95.023,155352
Driving Alone in the City at Night - Demo,Joshua Burnside,4vvEFVjZUwxA4e3uD0gxm0,0.525,0.0717,-18.217,0.0373,0.946,1.51e-06,0.128,0.403,137.718,204000
Warped Window,Anna Mieke,7jd2h2mIeyKpqkFsrl5EHN,0.472,0.0528,-16.261,0.0428,0.931,1.42e-05,0.113,0.193,97.12,295266
Old Friend,Darlingside,5v2nPcapVA5eXClN6pSKCy,0.412,0.241,-13.477,0.0295,0.811,0.392,0.114,0.374,100.979,148200
Dirty Old Town,Craig Cardiff,3sPpEYjRGQYV0XOjy4pYqh,0.555,0.419,-12.701,0.0457,0.31,0.00115,0.237,0.317,159.746,246453
Fatal Line,1969 Collective,60TzCPjii0JKAQtQTENYpn,0.447,0.442,-9.064,0.0281,0.822,0.00325,0.0929,0.398,101.793,181933
Amsterdam,Wild Rivers,52BtapS0Wy7LM8R6QvJRpp,0.637,0.482,-9.427,0.0284,0.217,9.69e-05,0.0904,0.593,140.091,213920
Sweet Misery,Tré Burt,7bg9GsxzCq4pj0wjmCz4Ke,0.614,0.546,-6.858,0.0296,0.625,2.38e-06,0.0957,0.435,87.353,189329
The Night We Met (feat. Phoebe Bridgers),Lord Huron,0jZO7p0nBUi9VHedWUBS9l,0.424,0.437,-8.588,0.0355,0.962,0.336,0.664,0.131,174.127,208173
Change,Big Thief,3HFBqhotJeEKHJzMEW31jZ,0.633,0.161,-12.892,0.0613,0.83,9.9e-05,0.263,0.546,132.57,295454
Lost With You,Patrick Watson,4ZJXI6GhniCI0kSuin51lF,0.373,0.157,-16.714,0.0331,0.98,0.0103,0.0837,0.319,77.483,175644
Take Back Thy Gift,Andrea von Kampen,3ugct54al0lscnP8yZhE4C,0.493,0.206,-11.222,0.0276,0.914,8.51e-05,0.111,0.347,90.981,193333
Call Me When You Land,Old Sea Brigade,24AlaGqIZd2nUspgzc2ph1,0.688,0.485,-10.166,0.031,0.459,0.0446,0.44,0.581,116.004,287623
My Arms Were Always Around You,Peter Bradley Adams,02a2RQEICEzbdPPYh0aLnJ,0.643,0.436,-12.245,0.0273,0.724,0.459,0.11,0.422,91.485,200800
Nothing Arrived - Live from Spotify London,Villagers,0TQ8ZHFhrbH9I0WRjIzOCQ,0.579,0.415,-11.599,0.0397,0.929,0.0018,0.671,0.42,102.713,219093
Bright Star,Anaïs Mitchell,2MzJjyG6MWkAY8wQIfDMSZ,0.712,0.348,-8.808,0.0402,0.618,0.000206,0.107,0.321,99.144,190587
Whiskey Whiskey,Joshua Burnside,0c1rlIZao3TFvRWKBig16H,0.437,0.262,-13.024,0.0319,0.949,0.0401,0.0999,0.29,110.77,171577
Long Blue Light,Leif Vollebekk,3gaH1EhTC53WZeFRj3hGtp,0.552,0.485,-9.111,0.0332,0.517,0.106,0.164,0.51,71.548,200173
Lion's Den,John Moreland,4P1ldMqrKRYkMIJ0cSJBgY,0.714,0.454,-9.914,0.0462,0.144,0.000836,0.0882,0.923,141.134,219997
Lucid Lucy,Sunny War,6Xw7qv0H03e7bPBIH6tMQQ,0.458,0.0757,-17.542,0.0394,0.979,3.42e-06,0.107,0.356,142.188,217813
The Trouble with Wanting,Joy Williams,5ZUObJNpVt2l9GogUSfALc,0.396,0.198,-9.096,0.031,0.912,0.0,0.0972,0.19,138.624,235587
Victory,The Avett Brothers,1oqnATF6AFH93dCBrDqBTP,0.622,0.191,-11.141,0.0299,0.947,0.00602,0.106,0.293,134.853,233333
True North,Caroline Spence,5vvuajXbTuucQDpcwvKKye,0.633,0.247,-12.315,0.0295,0.874,6.89e-06,0.117,0.289,141.928,137293
London's Song,Matt Hartke,1Mk9ou2m6hsEZJYuNRJFpO,0.562,0.266,-14.852,0.0409,0.928,0.000626,0.0983,0.493,88.968,178573
All Is Well,Austin Basham,3KAQ4xe2sR6IiltZw8HSA5,0.316,0.413,-12.216,0.0334,0.856,0.00245,0.143,0.245,155.69,256680
Eye to Eye (feat. Sarah Jarosz),John Smith,2Sid8tsyv4YOmlH3FL1UOz,0.8,0.382,-10.219,0.0277,0.382,0.00077,0.0855,0.524,111.944,231264
Love Brought Weight,Old Sea Brigade,66deoxrDAEK7Qg1p0Vioxe,0.366,0.327,-15.603,0.0344,0.699,0.363,0.0759,0.066,116.66,185747
"I, Nietzsche - acoustic",Fenne Lily,6MlkAE5cSjfgOch8zc2eK5,0.577,0.27,-13.852,0.0433,0.62,0.000591,0.187,0.847,171.05,154731
For Now,Kina Grannis,0c99BUd87HQfzgUUQqRyds,0.394,0.249,-10.484,0.0396,0.927,0.0,0.115,0.329,79.549,198404
Sense of Home,Harrison Storm,6oImxt6z8HDS56epRgOi0I,0.564,0.207,-10.926,0.032,0.892,1.8e-06,0.102,0.0898,139.933,265840
Simple Song,Passenger,1Ne8Bps9vPxCmmSetoJSBd,0.631,0.402,-11.125,0.0286,0.616,0.0114,0.0892,0.598,78.0,228480
ceilings,Lizzy McAlpine,3hiuZQQ33aDnu4Xmmn8Lr7,0.514,0.327,-11.702,0.0292,0.478,0.0015,0.215,0.265,148.004,182888
I Forget Myself (feat. Darlingside),Henry Jamison,1Exrzr80BmEOw2rMcRnjwh,0.58,0.193,-12.144,0.0285,0.866,0.00375,0.0788,0.339,141.938,212147
Fall,Lisa Hannigan,3vSZuvvuOzTbxaHuAyZ6pD,0.451,0.219,-12.634,0.0331,0.813,0.00661,0.11,0.348,119.531,179827
Good Times,Marc Scibilia,3RTmrJZfsMRAroB5xI2c0S,0.642,0.53,-10.205,0.0423,0.658,0.000439,0.103,0.229,111.701,147267
Half Your Love,Bahamas,0ut7f4KB9sZQ8uhA4HyOMt,0.73,0.249,-9.888,0.0344,0.886,0.0,0.096,0.332,132.007,144187
The Swimmer (To Be an Old Man),Rose Cousins,7LEGwwvRtilCPvNrHxxRGw,0.354,0.262,-11.762,0.0282,0.91,0.00315,0.121,0.177,87.72,247631
I'll Be out Here,Mick Flannery,7tkOm1ZNcIg4lKu0XCQgCq,0.576,0.302,-12.437,0.0424,0.905,2.42e-05,0.113,0.224,76.033,202677
Arms,The Paper Kites,4EXvl9cypQrKVYwabqd1EY,0.41,0.141,-18.564,0.0337,0.931,0.0898,0.118,0.239,149.884,203560
Little Flower,Peter Bradley Adams,6aVrVS4xjs2soPEmAa0N7L,0.425,0.273,-17.055,0.0327,0.815,0.0953,0.112,0.365,84.989,375215
Aeroplane,Holly Throsby,2kipERgqD2j3zw9B4l9J6a,0.408,0.271,-11.92,0.0314,0.788,0.436,0.112,0.313,96.078,231409
Sinking Ship,Wild Child,3pC8tUjIZPORslYYmJbJcz,0.37,0.174,-19.316,0.0377,0.95,0.0029,0.11,0.181,92.75,247493
Far Too Good,John Smith,1WUHeOPayLKPMG35uBJVUj,0.825,0.324,-11.399,0.032,0.83,9.49e-05,0.115,0.553,97.019,219333
Broken Coastline,Down Like Silver,1DNMD4CEyX2XrFkOR4lvP1,0.588,0.0702,-14.083,0.0338,0.931,1.76e-05,0.113,0.141,128.361,209280
Bees,The Ballroom Thieves,13otFWMHR8dlJ73XnSEW8y,0.52,0.136,-15.263,0.0351,0.774,0.0,0.139,0.428,101.552,190120
Follow My Voice,Julie Byrne,3yQ7OQoOtzVgBNEJ8i7Vcs,0.395,0.0774,-14.631,0.0399,0.959,3.06e-05,0.133,0.187,107.057,242387
Remember Fall In Montreal,Roo Panes,7hhxzsZse96VD6lr4tullS,0.455,0.297,-11.952,0.0304,0.921,0.191,0.12,0.179,135.879,301413
Untamed,Eddie Berman,6uGCeKQehERWqyxICGhMwd,0.403,0.264,-11.396,0.029,0.785,0.176,0.113,0.086,90.79,238213
Find a Way,Quiet Arrows,7upud4NlWW4U4C0ngg84qU,0.698,0.1,-15.266,0.0428,0.924,0.0215,0.095,0.254,119.903,167413
Hate The Way You Love Me,John Paul White,2ICMOgpboUzD1EcxkUS9qz,0.455,0.129,-17.769,0.0305,0.767,0.0,0.11,0.194,77.257,243012
Love Farewell,Jake Xerxes Fussell,6cvKWfzh1NTJMWXaAIVt63,0.509,0.218,-15.902,0.0348,0.877,0.842,0.115,0.37,87.204,238462
Down by the Water,Abigail Lapell,4c5npp9gnwBHHyKnaqK2mD,0.632,0.0807,-16.066,0.0329,0.933,4.81e-06,0.101,0.273,93.925,175045
Sausalito,Lydia Luce,3l2wMTBa64PBV7aCPwYkEf,0.347,0.183,-11.149,0.0338,0.826,2.94e-05,0.126,0.24,149.681,222859
Sweetest Thing,Allman Brown,696vpg0aBvBxpZAuasmg15,0.546,0.411,-9.308,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,218502
Weekend,Sumbuck,3p0kes1amIxF9ucjtclpYm,0.715,0.332,-10.84,0.0804,0.824,0.000325,0.0953,0.534,71.771,147000
Back to Autumn,Tall Heights,3TdZbELsPLWYZAArGSfwyQ,0.478,0.587,-8.032,0.0304,0.461,0.00107,0.069,0.34,110.919,199653
My Ego Dies At The End,Jensen McRae,7wWr0jb8Z1FZaEkb977AK0,0.698,0.448,-6.357,0.0345,0.233,1.37e-06,0.348,0.551,129.969,242645
Burning Ground,Brandon Jenner,0tI5KZkvFiYrm9B3E33ucH,0.541,0.391,-10.915,0.0256,0.822,0.00515,0.158,0.149,97.821,235302
I Was Just Leaving,Ryan Montbleau,2P7d62DM2Q1A9i6kkc4rgl,0.615,0.361,-10.441,0.0451,0.783,6.97e-06,0.218,0.434,135.579,178615
Sunscreen,Ira Wolf,4R68vBtWahKshI7Q3mWpoc,0.582,0.151,-13.845,0.0353,0.884,3.41e-05,0.0983,0.197,136.758,178173
Heavy Crown,Trixie Mattel,5v2ByxOB3Q9p5DsAndtuO2,0.524,0.185,-12.967,0.0324,0.923,5.23e-05,0.139,0.557,90.857,139627
Why Woman,Glen Hansard,7Kjh6A5voYQ1rFFnYEbYq6,0.414,0.452,-8.193,0.0326,0.156,0.00055,0.112,0.0862,147.2,183293
I Am the Moon,The White Buffalo,0GQPSWoRGfwshYYv5nW5Ct,0.235,0.225,-16.369,0.0333,0.596,0.234,0.0947,0.185,132.993,198227
What Am I Here For,Jade Bird,5qLAeqSwTN5Cdrpjs6TnG6,0.405,0.0677,-13.258,0.0415,0.952,0.00257,0.112,0.101,129.258,283696
Moving in Slow Motion,The Sweet Remains,1JzJFYOlNFISoz28z5t20x,0.525,0.353,-10.985,0.0322,0.596,0.0,0.0964,0.241,92.001,237747
Michigan Cherry,River Whyless,0fOEjjXBEiyu395pW3C1eo,0.465,0.371,-10.758,0.0305,0.781,0.0262,0.104,0.281,74.892,223400
Records,Kelly McFarling,5OJEYeJhPaczY1BQFZ2yIv,0.705,0.144,-14.027,0.0502,0.964,0.0348,0.108,0.559,80.965,229649
Making All Things New,Aaron Espe,6VwAh8Z1d5YKoSWoEaV4db,0.787,0.355,-11.429,0.0288,0.896,0.0201,0.111,0.48,99.978,159600
The Flood,Joshua Hyslop,5wQci5VCUjdbKnRD61XYwu,0.577,0.446,-11.343,0.0313,0.554,0.0782,0.116,0.262,81.005,261640
The Time I've Wasted,Lori McKenna,1JtvwshkJMxfm4oRhJp93C,0.473,0.25,-11.263,0.0304,0.796,8.83e-05,0.101,0.261,145.027,213249
I Do,Susie Suh,1rZFC696WndvqvpFfjr4Wu,0.766,0.191,-12.606,0.0394,0.932,7.95e-06,0.261,0.262,104.03,212017
The Only Thing,Sufjan Stevens,17UVxL0MYEmKzXppfUL5in,0.51,0.146,-19.585,0.0389,0.987,0.0688,0.107,0.498,159.034,284131
"Caledonia, My Love",Hiss Golden Messenger,1LSmrP15hHFzGjqsEwx301,0.555,0.145,-16.86,0.0517,0.843,0.000327,0.0953,0.168,116.581,180373
Early Morning Coffee Cups,Jaimi Faulkner,3bA3vAtH0X9LYqhmmYILL9,0.658,0.396,-12.753,0.0319,0.627,0.0,0.176,0.485,97.957,199853
Gold,Matt Hartke,3iTi975Q6qnoRKrBL1FNsl,0.641,0.415,-8.212,0.0294,0.69,0.0,0.0977,0.34,128.091,256875
First Day of My Life,Bright Eyes,0eBryM7ePQH3Klt3jz8xZd,0.596,0.253,-14.369,0.0349,0.896,5.17e-05,0.102,0.368,95.162,188878
Woandering,I Am Oak,5E9uahV1IHYZ4qyJMvgpkp,0.692,0.255,-13.146,0.0274,0.922,0.488,0.344,0.21,88.041,224687
Call It Dreaming,Iron & Wine,1MxHIIzcTeFnaNsDGY3pfj,0.512,0.501,-9.971,0.0325,0.609,6.25e-05,0.0973,0.726,79.989,231755
Let It Breathe,Water Liars,52uKQxYJKHpYz0DEwKLltI,0.5,0.151,-16.107,0.0348,0.893,6.54e-05,0.111,0.3,113.969,159646
Ballad of a Young Troubadour,Julian Taylor,0a2LQtTdkUkrfwNY08glUV,0.534,0.511,-9.567,0.0292,0.119,0.548,0.112,0.705,129.766,336171
Up to Me,Sera Cahoone,7w0g7QoPeNUOySpVffqh9q,0.64,0.381,-11.79,0.0302,0.911,0.000254,0.104,0.581,91.49,193533
Bluebird,Jamestown Revival,1dQP1xt8HIAUnrawUfJqKB,0.444,0.333,-12.221,0.0321,0.883,0.0159,0.0904,0.352,87.787,185640
Fly - Acoustic,Meadowlark,2LRnH4i15xWu1cBlofOQ3j,0.377,0.267,-13.29,0.0354,0.941,0.000155,0.0881,0.345,152.207,211805
Only Children,Jason Isbell and the 400 Unit,6BzU6BMqMd4qelkWTjLwKy,0.544,0.406,-10.715,0.0346,0.655,0.00179,0.0858,0.236,89.499,237127
Going In,Wild Child,51Zo4yemKVPqpmRxOZfYiX,0.683,0.274,-11.663,0.0356,0.751,3.46e-05,0.0981,0.508,144.041,161325
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,269667
Baby,Justin Bieber,6epn3r7S14KUqlReYr77hA,0.728,0.859,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,214240
Dynamite,BTS,5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054
Levitating (feat. DaBaby),Dua Lipa,49gruEYzuJZoy4R2q5xVlT,0.708,0.796,-4.821,0.061,0.00886,0.0,0.0668,0.923,103.026,203064
DON'T YOU WORRY,Black Eyed Peas,0gYXw7aPoybWFfB7btQ0eM,0.816,0.875,-4.821,0.0311,0.203,0.0,0.209,0.491,131.958,196364
On The Floor,Jennifer Lopez,3C0nOe05EIt1390bVABLyN,0.73,0.777,-5.194,0.0496,0.105,0.000478,0.0691,0.575,130.0,284867
Blinding Lights,The Weeknd,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,-5.934,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040
STAY (with Justin Bieber),The Kid LAROI,5HCyWlXZPP0y6Gqq8TgA20,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,141806
Dance Monkey,Tones And I,2N8m6CYs74qQO4mjVcXO30,0.824,0.587,-6.401,0.0937,0.69,0.000105,0.149,0.514,98.029,209438
Sky Of The Morning,Mr. Gun,5km5zFuD3rguswli8vkgT1,0.671,0.274,-18.498,0.0436,0.0638,0.87,0.219,0.408,148.012,143830
Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,225280
Let Me Love You,DJ Snake,0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
Bad Decisions (with BTS & Snoop Dogg),benny blanco,0xzI1KAr0Yd9tv8jlIk3sn,0.762,0.861,-3.296,0.0955,0.0185,0.0,0.264,0.955,120.048,172714
Rain Over Me (feat. Marc Anthony),Pitbull,2cZrrQMjB63c0iIugYH9zS,0.61,0.906,-2.117,0.0648,0.00416,0.0,0.758,0.294,127.916,231573
Numb,Marshmello,10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,155589
The Nights,Avicii,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,176658
Lady - Hear Me Tonight,Modjo Band,70HxNVlYQ0Hi6XqBtPLw80,0.72,0.808,-5.627,0.0379,0.00793,0.0293,0.0634,0.869,126.041,307154
Love Me Now (feat. Zoe Wees),Kygo,1c1sdxrYLIiuJOlE7PPttb,0.662,0.489,-7.067,0.0525,0.163,0.0,0.172,0.506,102.04,195881
What Would You Do?,Joel Corry,1D2ZNECRd7KIlA4pyOUGsv,0.687,0.895,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,174215
Deep Down (feat. Never Dull),Alok,7MIhUdNJtaOnDmC5nBC1fb,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,165753
Running Back To You,Martin Jensen,7feeLzB9KdKJ2ha3OvJ0SZ,0.675,0.73,-5.982,0.0909,0.0669,0.0,0.0686,0.892,102.025,176796
Sugar,Maroon 5,494OU6M7NOf4ICYb4zWCf5,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,235493
Butter,BTS,6jjYDGxVJsWS0a5wlVF5vS,0.759,0.459,-5.187,0.0948,0.00323,0.0,0.0788,0.695,109.997,164952
No Lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,221176
Don't Be Shy,Tiësto,0bI7K9Becu2dtXK1Q3cZNB,0.77,0.787,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,140500
"Happy - From ""Despicable Me 2""",Pharrell Williams,60nZcImufyMA1MKQY3dcCH,0.647,0.822,-4.662,0.183,0.219,0.0,0.0908,0.962,160.019,232720
Lean On (feat. MØ & DJ Snake),Major Lazer,2YWjW3wwQIBLNhxWKBQd16,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
Cheap Thrills (feat. Sean Paul),Sia,2ONIJ40u0Attbm3miIIpNO,0.592,0.788,-4.924,0.201,0.0599,2.54e-06,0.125,0.755,89.949,224493
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,6JV2JOEocMgcZxYSZelKcc,0.666,0.83,-5.715,0.0751,0.0123,0.0,0.191,0.702,113.03,236002
Locked out of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,233478
It's My Life,Bon Jovi,0v1XpBHnsbkCn7iJ9Ucr1l,0.551,0.913,-4.063,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493
Waiting For Love,Avicii,2P4OICZRVAQcYAV2JReRfj,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,230613
Shake It Off,Taylor Swift,0cqRj7pUJDkTCEsJkx8snD,0.647,0.8,-5.384,0.165,0.0647,0.0,0.334,0.942,160.078,219200
FRIENDS,Marshmello,08bNPGLD8AhKpnnERrAc6G,0.626,0.88,-2.384,0.0504,0.205,0.0,0.128,0.534,95.079,202621
2002,Anne-Marie,4Pbg79cTBu4vgSphoyNq3j,0.697,0.683,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,186987
Black Magic,Little Mix,6rmXhRIemCTPyMYZRDN7Qg,0.776,0.875,-5.535,0.0575,0.0343,0.0,0.314,0.849,111.988,211786
This Is What You Came For,Calvin Harris,0azC730Exh71aQlOt9Zj3y,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,222160
Don't You Worry Child - Radio Edit,Swedish House Mafia,2V65y3PX4DkRhy1djlxd9p,0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,212862
Scream & Shout,will.i.am,2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,-6.849,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400
Sugar (feat. Francesco Yates),Robin Schulz,5tf1VVWniHgryyumXyJM7w,0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063,219043
Sweet but Psycho,Ava Max,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,187436
Wake Me Up,Avicii,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
