song_name,song_artist,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
It's All Futile! It's All Pointless!,Lovejoy,0.618,0.418,-7.62,0.0286,0.308,0.0,0.272,0.264,104.928,1LuF7Emevy7ZnJaqCRqcrB,250420.0,12
Saline Solution,Wilbur Soot,0.754,0.603,-4.473,0.0445,0.129,0.0,0.443,0.766,89.976,57Cmwk9oZjTrFVrkBCmexZ,181320.0,0
Jubilee Line,Wilbur Soot,0.862,0.671,-6.576,0.0995,0.258,0.00274,0.0744,0.82,115.952,7DFSnCBYlus7i4U9KKlbdU,237053.0,16
Your Sister Was Right,Wilbur Soot,0.616,0.611,-8.252,0.0322,0.00792,0.0,0.118,0.419,131.001,5YxD7GM381b6iI8BYN6ydo,135112.0,6
Losing Face,Wilbur Soot,0.865,0.636,-6.437,0.151,0.00975,0.0,0.135,0.569,100.049,1pf9m02JOzxABHmWxJBqKm,165650.0,16
La Jolla,Wilbur Soot,0.78,0.565,-7.32,0.0306,0.736,0.00269,0.063,0.365,101.967,1NCuYqMc8hKMb4cpNTcJbD,322133.0,6
Since I Saw Vienna,Wilbur Soot,0.469,0.511,-11.361,0.035,0.0381,0.000566,0.0955,0.845,82.978,29R0rns2ytwcdQxe3ytY1Z,143933.0,11
I'm Sorry Boris,Wilbur Soot,0.49,0.848,-5.05,0.0645,0.00043,8.49e-06,0.0665,0.698,175.998,2fmCA13dwQQOGBIbIOWRiJ,196520.0,3
Internet Ruined Me,Wilbur Soot,0.622,0.685,-6.706,0.334,0.365,0.0565,0.236,0.846,116.918,29noX0FL5ZMDF5bg77G52G,204253.0,0
I'm in Love With an E-Girl,Wilbur Soot,0.444,0.69,-7.928,0.0255,0.0154,0.00429,0.97,0.354,76.085,7CzimZ7YjYyoawU6qlU69G,228147.0,8
Syndicate,Derivakat,0.839,0.453,-8.791,0.429,0.395,0.0,0.264,0.329,146.929,4JnRO2cR4TBSQdC69gDDn8,169760.0,6
Turn Back Time,Derivakat,0.555,0.924,-5.411,0.0438,0.0993,0.572,0.112,0.538,91.983,4PtJNlcpEGyNAkYy44m5fI,195273.0,7
REVIVED,Derivakat,0.623,0.78,-2.939,0.0307,0.00342,2.07e-06,0.143,0.635,121.061,3uma4z6bJJxig2eUILcDbp,231867.0,16
Ain't No Crying,Derivakat,0.623,0.801,-2.043,0.043,0.235,3.03e-06,0.22,0.496,135.097,73RKddd2yIFya9TZRFCd6r,235259.0,3
In My Head,Derivakat,0.596,0.448,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,1bp2IO61zbQrbWNmKKxg3f,264504.0,11
Blue,Derivakat,0.536,0.901,-3.774,0.0492,0.00284,0.895,0.115,0.348,174.989,3ybnxfkbrA7CwqYyG66GRr,269298.0,7
4AM,Derivakat,0.74,0.762,-7.166,0.0418,0.0131,0.0,0.283,0.832,127.372,6wetvpPWooBdmAEOKnDhpo,223535.0,0
Welcome Home,Derivakat,0.459,0.274,-10.657,0.0411,0.891,1.89e-06,0.212,0.401,92.905,1JdBLsTQ91qCAeABpw2hPK,224681.0,5
Kiss Your Dreams Goodbye,Derivakat,0.651,0.724,-5.457,0.166,0.172,0.0,0.13,0.686,144.146,1TMWcbxL5YF8rKsFHv5hAP,187040.0,3
FIREBORN,Derivakat,0.632,0.638,-6.731,0.0505,0.137,0.0,0.125,0.574,121.868,3U1TuSqHIubBA10cVP7Sk6,202667.0,6
Captain's Call,Derivakat,0.43,0.718,-6.667,0.0401,0.145,0.0064,0.0657,0.227,143.982,61QPGYTVe7rzRFKf1zh4GN,236649.0,17
HONEY,Derivakat,0.531,0.597,-9.004,0.0324,0.000403,0.00105,0.063,0.33,110.791,6BfOhpHADzrvKN2kMPTMPv,251467.0,1
Take Aim,Derivakat,0.519,0.241,-13.076,0.119,0.891,0.0,0.323,0.208,99.947,32RwADYaEBNw9QeXP4Tz1g,302895.0,13
Casino Royale,Derivakat,0.498,0.969,-3.662,0.0747,0.000473,0.000369,0.0627,0.509,167.116,10lP5x0csV13P1aZyLYADs,207293.0,17
L'manberg National Anthem,Quite Genetic,0.791,0.59,-9.206,0.0793,0.0994,0.00203,0.065,0.714,119.951,2GYHyAoLWpkxLVa4oYTVko,206067.0,10
E-GIRLS ARE RUINING MY LIFE!,CORPSE,0.756,0.676,-13.684,0.0459,0.0111,0.907,0.0987,0.0883,123.007,7KU1k3MVP8eFj81U3L85i8,412258.0,7
Brother,Kodaline,0.587,0.415,-12.408,0.0519,0.64,0.0,0.155,0.232,107.967,6eUfFDnAuZVRUmumqa1WyV,169028.0,1
Toxic,BoyWithUke,0.373,0.506,-5.404,0.0273,0.718,1.03e-06,0.118,0.123,157.742,1V3eyBz3pfkn9lBOlfle4x,236200.0,18
Castaways,Annapantsu,0.384,0.803,-5.007,0.0463,0.000943,0.000365,0.199,0.383,170.133,0hSSJl2mThXCJPHMI5MIrb,243888.0,17
Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom Boom,Dan Bull,0.499,0.963,-4.796,0.241,0.00333,0.0,0.111,0.459,100.509,0IjQeHaDwRljTnROP955YG,190373.0,15
"Tag, You're It",Melanie Martinez,0.394,0.441,-14.237,0.0371,0.692,0.0375,0.105,0.629,90.058,3AJSnSiVDz37q85LP2Rop0,378960.0,5
Broken,Lund,0.61,0.796,-5.431,0.0656,0.0365,0.0,0.274,0.51,159.944,1qHiDbTJI7GB62W3BBFigx,216040.0,3
The Wellerman,Caleb Hyles,0.462,0.696,-4.932,0.0482,0.142,0.0,0.29,0.221,124.987,6zjeFwifFJ3MAF0tgRSntJ,258221.0,15
Partners in Crime (feat. Ash Costello),Set It Off,0.322,0.931,-4.253,0.164,8.53e-05,0.818,0.0969,0.392,138.041,4g73DT2U0A3TGdd8UyQIQB,244160.0,7
Greedy,Or3o,0.454,0.91,-7.766,0.0448,0.0866,0.0996,0.116,0.629,125.116,7o2CTH4ctstm8TNelqjb51,354520.0,15
Happy Face,Jagwar Twin,0.47,0.947,-4.122,0.0929,0.000141,0.29,0.127,0.394,162.052,71fSn6OIF7HnCbgCzOBqpj,222240.0,17
BLAME IT ON THE KIDS,AViVA,0.704,0.756,-3.922,0.14,0.0627,0.0,0.114,0.447,136.024,57AlxjJrWpWg0vF7eGksir,196013.0,6
"Soldier, Poet, King",Jacob Cook,0.491,0.867,-2.313,0.103,0.167,0.0,0.458,0.602,167.965,4qSsjDGXplb6422X2INvFW,189187.0,4
an ode to l'manburg,Beetlebug,0.703,0.443,-9.601,0.0862,0.0499,0.0,0.338,0.367,136.647,03GBiorLGTk7T4IScIl4jj,350219.0,12
Arcade - Slowed,Cozy Soundz,0.676,0.58,-5.956,0.0426,0.0687,0.0,0.337,0.38,82.026,6js5G0CuansIF9BHyXk4uV,157043.0,12
Ghost,Confetti,0.417,0.824,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92,43ay9lQZ5rfNcOOHhRF2cM,302147.0,17
Wellerman - Sea Shanty,Nathan Evans,0.685,0.44,-7.347,0.0293,0.85,0.0,0.12,0.523,124.491,2X97h1TNQA1o7oYM2MNrrv,208192.0,6
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,0.655,0.507,-9.474,0.0599,0.0619,0.000275,0.588,0.573,89.902,26NlW3f6yF3jAIcPz8ng6D,130743.0,12
Welcome to The Internet,Bo Burnham,0.614,0.684,-5.79,0.157,0.247,0.0,0.0976,0.258,156.85,4Ta3PhWmY50ZLU1uhKFKPE,245700.0,17
Sweater Weather,The Neighbourhood,0.612,0.526,-8.558,0.0272,0.727,0.0331,0.183,0.594,129.341,38xcUjiTP1ivfb7ObwjyGA,429267.0,10
The Mad King Wilbur,Ari S,0.405,0.8,-4.568,0.0307,0.000392,0.0,0.249,0.565,160.112,2GR1sMJJsyLg0FTeXvKeqf,177529.0,4
Venom - Music From The Motion Picture,Eminem,0.462,0.996,-2.973,0.231,5.8e-05,0.00377,0.139,0.145,122.072,5cPtjFJE3DcOuLC4qv63OE,215600.0,15
I WANNA BE YOUR SLAVE,Måneskin,0.921,0.607,-7.397,0.209,0.525,1.12e-06,0.123,0.753,140.071,1B4gJRq61xTs6r1O0Uq2iY,197079.0,10
Fallen Down,Toby Fox,0.478,0.91,-5.323,0.0401,0.00103,0.0,0.292,0.238,91.0,42L3j5lwv984iLY6tEUF1I,217418.0,15
fairytales,Gabby Sophia,0.532,0.392,-7.502,0.0289,0.816,0.0,0.122,0.352,151.879,1tYOB844iD7HxHvPtwDPNu,185947.0,18
agoraphobic,CORPSE,0.654,0.773,-9.689,0.0371,0.0574,0.00125,0.316,0.904,114.857,5PwWIKBztoHDVAVcL3IH2X,204880.0,0
MUFFIN,BadBoyHalo,0.612,0.28,-8.648,0.0434,0.932,0.0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827.0,11
Vibrant Eyes,CG5,0.529,0.419,-7.815,0.0558,0.556,0.0,0.127,0.219,52.556,1eL8LhKk8sY1cwE0BhpBVL,209155.0,5
Gone Away,CG5,0.812,0.525,-8.798,0.124,0.255,0.0,0.325,0.564,145.016,3B9vJvi2Z6ws4wjNTQMYAc,177133.0,12
tommy innit,CG5,0.526,0.361,-5.233,0.0324,0.808,0.0,0.108,0.276,120.382,3Dd74brVmZzIfc532iBBB2,216040.0,1
I See a Dreamer,CG5,0.742,0.439,-8.598,0.065,0.135,0.0,0.122,0.826,92.017,2bfNnO1OpLCxaDR73phdMk,172820.0,10
Freaks,Surf Curse,0.588,0.807,-6.275,0.0399,0.164,0.00185,0.209,0.547,120.97,5Zb6JxSEcjsUNrINcAyAYJ,179587.0,15
Mad at Disney,salem ilese,0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800.0,10
You Spin Me Round (Like a Record),Dead Or Alive,0.806,0.672,-4.779,0.138,0.273,1.01e-05,0.0966,0.777,111.016,1LJwelj2BP2RxeD5FclEGn,238235.0,16
Able Sisters - Trap Remix,THE PURIST 2,0.583,0.717,-7.424,0.0293,0.0387,7.3e-05,0.153,0.671,99.211,1GeszH3DWCOKwK0d8D5gEZ,206240.0,16
Line Without a Hook,Ricky Montgomery,0.39,0.448,-8.57,0.0276,0.8,0.182,0.107,0.077,144.89,0ecC8p17cDNlxHXkuYqeR6,183103.0,18
Rät,Penelope Scott,0.504,0.528,-7.889,0.0244,0.72,6.28e-05,0.432,0.414,98.341,6hHXft1nFyvfVv6UoRToPZ,259733.0,12
BEAMIN',Quadeca,0.665,0.769,-5.04,0.249,0.4,0.0,0.709,0.512,80.971,3xpTHrC1b6dmiLEeM5jO0z,252027.0,8
Daddy Issues,The Neighbourhood,0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,187973.0,15
Boy In The Bubble,Alec Benjamin,0.515,0.198,-17.685,0.0912,0.937,0.793,0.282,0.38,70.081,21YUZQmqekadSlCCZpawCH,191622.0,14
Shivers,Netrum,0.819,0.35,-10.433,0.062,0.0585,0.243,0.109,0.118,121.966,0Ck25uqrWpIM3yGPP5lxFW,155951.0,1
I Hear a Symphony,Cody Fry,0.745,0.346,-7.709,0.331,0.00552,0.0,0.0881,0.112,203.911,0ZNrc4kNeQYD9koZ3KvCsy,237240.0,18
High Enough,K.Flay,0.415,0.23,-9.666,0.0499,0.803,5.4e-06,0.0908,0.203,177.999,2K4uwGeeT2AmZgAgdxdDNM,236627.0,18
SugarCrash!,ElyOtto,0.612,0.519,-5.568,0.0391,0.478,0.0,0.189,0.537,80.882,6SLMyJPRTh2zCX9SJJHTZQ,231341.0,11
Dearly Beloved (Kingdom Hearts),Coffee Date,0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,266720.0,11
Discord,The Living Tombstone,0.515,0.302,-10.882,0.079,0.603,0.0,0.199,0.277,114.972,3D4J0o9w44QKFrBrYrSVJY,99343.0,1
Burning Pile,Mother Mother,0.675,0.649,-10.271,0.0319,0.0204,0.0,0.0959,0.596,116.624,0odIT9B9BvOCnXfS0e4lB5,228000.0,10
My Ordinary Life,The Living Tombstone,0.838,0.816,-7.495,0.124,0.134,0.000464,0.156,0.551,120.002,2OIK5BqmbOWPZCNQwt4gsN,208952.0,6
Us Against the World,Kanaya,0.723,0.53,-9.754,0.292,0.0718,0.0,0.126,0.237,160.008,1tLw4K7LFW5TjlRAbICVTj,120000.0,1
Heat Waves,Glass Animals,0.525,0.925,-3.433,0.345,0.0352,8.97e-06,0.0846,0.417,176.069,60873rJNFVxsGUrvVQenhS,205732.0,17
Phonky Town,PlayaPhonk,0.226,0.998,-1.963,0.0907,4.3e-05,0.609,0.121,0.0587,95.99,49yqOlphYaEN2MCNGA1T9u,347620.0,7
Five Nights at Freddy's,The Living Tombstone,0.951,0.6,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,0k2GOhqsrxDTAbFFSdNJjT,218573.0,16
It's Been So Long,The Living Tombstone,0.537,0.712,-4.958,0.05,0.00727,0.761,0.31,0.0967,173.98,5HzFMFk1b9sHxQcnWNELNw,402196.0,7
It's Me,Tryhardninja,0.824,0.265,-14.298,0.0463,0.703,0.709,0.103,0.903,84.014,2ir72qlYuNy2FckGaYEjEw,160022.0,9
Break My Mind,Dagames,0.813,0.229,-16.208,0.0737,0.573,0.158,0.0718,0.288,116.049,7zecUVb4DCwf42vcv3fcbP,380613.0,13
Die In a Fire (feat. EileMonty & Orko),The Living Tombstone,0.669,0.854,-5.666,0.0477,0.00645,0.0,0.0859,0.792,113.952,2izFPHr2dAsMiRyeQwhiLR,216293.0,16
It's Time to Die,Dagames,0.526,0.921,-3.087,0.0931,0.00524,0.000884,0.559,0.544,133.014,04flu1A6UXP4Stissk3G1l,209596.0,4
The Puppet,GatoPaint,0.709,0.731,-8.413,0.0352,0.0737,0.0866,0.083,0.734,121.886,2TWCUvzf6d2q9k3kjUg5TG,384027.0,16
Nightmare,NateWantsToBattle,0.663,0.475,-8.834,0.0417,0.643,0.0,0.122,0.644,143.175,4fXGWiVhlOLdhwRDP6pIFG,191027.0,10
Follow Me,Tryhardninja,0.652,0.483,-8.92,0.246,0.931,0.0,0.0959,0.469,78.267,3UYn4qdsgnQlbOgYiVIyYJ,224000.0,11
The Puppet Song,Tryhardninja,0.485,0.0986,-23.414,0.0508,0.995,0.934,0.0761,0.313,127.847,1zTh61xTeKGIMSoB5rEKKo,150581.0,2
インフェルノ,Mrs. GREEN APPLE,0.347,0.733,-4.175,0.0557,0.00687,0.0,0.214,0.519,104.146,7zEujoM9btRsBfTyAdq6fg,175453.0,15
ブルーバード,Ikimonogakari,0.772,0.639,-7.119,0.467,0.15,0.0,0.0698,0.261,168.112,6uFn47ACjqYkc0jADwEdj1,166560.0,6
光るなら,Goose house,0.63,0.455,-13.667,0.0322,0.792,0.132,0.133,0.645,94.08,5hReWjUHqPqkHi31G7izL4,327707.0,10
HEROES,Brian the Sun,0.854,0.543,-6.166,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,5PMKzsUsTpZZGsCcJBuhP2,243733.0,16
House of Memories,Panic! At The Disco,0.805,0.602,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,3VZmChrnVW8JK6ano4gSED,238600.0,10
Devil Town,Cavetown,0.646,0.679,-6.788,0.0334,0.466,0.0,0.126,0.342,111.998,2jvyAf5OHEb23xzaO4wTU3,266884.0,6
Freaks,Jordan Clarke,0.214,0.727,-5.138,0.0366,0.0129,0.0,0.112,0.18,166.028,1Xd7Nxr271akNDcjJXp6q3,240575.0,17
Goodbye,Bo Burnham,0.535,0.359,-9.343,0.0607,0.771,0.0,0.111,0.488,154.163,58qX77t2VWMWcycsh9zKLc,184505.0,18
Blitz,Faster,0.628,0.882,-5.024,0.0323,0.259,0.0,0.065,0.853,95.083,2T3jgoAMbBXiMMD8pSc6QL,184413.0,16
My R,Lollia,0.435,0.336,-11.046,0.0454,0.773,0.0,0.129,0.375,104.067,6IKoE1DlvzdGfzUS9QQaVP,194422.0,5
To the Bone,JT Music,0.409,0.564,-9.933,0.048,0.0869,0.125,0.142,0.0389,99.985,29Bnto8xdmaMlPoXw49Zry,165321.0,5
LEMONS (with Cavetown),Brye,0.556,0.939,-0.895,0.0437,0.0018,0.0753,0.191,0.0811,150.044,7jbpjSAkXw829j8zGcTL2M,186000.0,17
Happy Pills,Weathers,0.319,0.299,-11.824,0.0282,0.527,0.456,0.39,0.137,130.277,3iRvoiSvPRHMMdA1mmL7E2,343573.0,18
Look Who’s Inside Again,Bo Burnham,0.48,0.626,-6.279,0.0538,0.00281,0.0222,0.172,0.227,172.041,1AIYrVHnHDGB4eiC1S2PmA,346000.0,17
Shinzou Wo Sasageyo (Attack on Titan),NateWantsToBattle,0.284,0.722,-8.284,0.0559,0.00461,0.873,0.163,0.0383,116.292,4COR2ZPEyUn0lsbAouRWxA,506763.0,7
Ghost - 2WEI Remix,Marvin Brooks,0.765,0.29,-17.117,0.139,0.0279,0.0,0.571,0.506,92.409,0Q0IVlqMV64kNLlwjPj0Hl,298773.0,12
The Fine Print,The Stupendium,0.521,0.369,-8.465,0.0311,0.503,0.0,0.118,0.188,135.448,46TjQhL8ZZJdcle77LalFr,249617.0,1
Win It All,Derivakat,0.504,0.847,-6.419,0.0326,0.386,0.584,0.11,0.598,133.367,5BEczhXrnpzXT0MyvSb8iM,183288.0,9
It's Tough to Be a God,Annapantsu,0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,242733.0,16
spy?,WHOKILLEDXIX,0.463,0.682,-4.648,0.0974,0.236,0.0,0.3,0.48,119.501,17WB9HWP2bgPkYPoMDqhHZ,243507.0,15
Your New Boyfriend,Wilbur Soot,0.676,0.32,-13.842,0.0354,0.0219,0.127,0.0849,0.0997,105.793,7vU308OLwga3urbN8aUPp6,299573.0,1
Minecraft Pigstep - Remix,FlyxTheKid,0.177,0.682,-4.04,0.0363,0.000134,0.00807,0.272,0.368,93.998,1KKoqfLbfl0rY83iTz5YiX,239121.0,15
Other Friends,Caleb Hyles,0.641,0.708,-6.647,0.103,0.197,0.000519,0.0769,0.86,146.83,5NcMn3iIUNklw0hMFlUBAd,170795.0,3
Trust Me Not (Hero and Villain Duet),Backseat Vagabond,0.547,0.723,-4.804,0.0323,0.312,0.0,0.108,0.377,102.003,0LoPaFlFgo0QXT4EB8pbKt,158187.0,15
Insane,Black Gryph0n,0.838,0.546,-6.811,0.295,0.153,0.0,0.0656,0.745,137.027,51LIqkda3pTeECZUhMnool,206533.0,10
Marionettes,Kanaya,0.711,0.663,-9.262,0.0308,0.26,1.23e-06,0.0291,0.896,96.812,6Hd8mrDwBQ8rLo70FwFG5C,161227.0,16
killer queen,Mad Tsai,0.532,0.759,-3.842,0.0319,0.000123,0.02,0.073,0.293,95.01,5ofoB8PFmocBXFBEWVb6Vz,244365.0,15
I'll Let It Burn,Kanaya,0.484,0.948,-3.825,0.103,0.000169,0.0,0.581,0.314,107.611,52ifDA7LHZwLFWnMDkibQv,229513.0,8
Addict,Silva Hound,0.631,0.932,-4.142,0.0354,0.0436,0.137,0.0918,0.971,122.429,7HKez549fwJQDzx3zLjHKC,213067.0,16
Overwhelmed (Ryan Mack Remix),Ryan Mack,0.511,0.89,-1.303,0.0436,0.0736,0.000656,0.0889,0.178,87.555,3UEOWV4zDH0b1cZqSJXHNW,203661.0,15
Sociopath,StayLoose,0.352,0.912,-4.253,0.0725,0.00197,0.0,0.193,0.351,166.795,0wVluBsVAVzBKrqspuCcwR,220147.0,17
parents,YUNGBLUD,0.58,0.696,-10.91,0.0408,0.66,0.852,0.145,0.721,93.688,2lDODk7inZnmUHbIjUnIwP,111787.0,9
Alone,Nico Collins,0.561,0.485,-8.343,0.0362,0.289,0.00164,0.194,0.0663,118.017,55N0YHhO55Q1lWsc4dDPcI,294222.0,1
Full Circle,Five Finger Death Punch,0.471,0.846,-4.05,0.0388,0.0174,0.0,0.148,0.314,109.997,2uCLhG4UKRErEUpjsXBaeD,251696.0,15
Empty,Olivia O'Brien,0.802,0.382,-7.356,0.0312,0.792,0.163,0.0783,0.581,99.969,63bAGRSSX2V1hhPSP2NpBC,196800.0,11
Injustice,CG5,0.902,0.669,-5.049,0.457,0.161,0.0,0.0728,0.628,139.949,0cu0rhnlCnJ7JIeHRiLpj3,112547.0,6
Total Insecurity (FNAF Security Breach),Rockit Music,0.819,0.778,-5.839,0.21,0.029,0.0,0.215,0.779,96.72,6h7PQQIUQSNSAWqRe98MBU,275267.0,16
Five Nights at Freddy's Security Breach Revision,Scraton,0.603,0.632,-10.616,0.0631,0.000459,0.79,0.116,0.295,160.049,6x3o9RKRu1Suh9cGc7Glzu,105000.0,7
When Nothing Mattered More Than Friends,Amanda Fagan,0.577,0.397,-10.866,0.0665,0.708,0.000436,0.12,0.345,91.95,3RpeMS8fRVpXYME5gOoxBP,180000.0,11
It's Spreading,DHeusta,0.692,0.831,-5.389,0.034,0.0146,0.0,0.103,0.676,114.972,1RidHM9BC4M8DpfSQ6YLJh,224294.0,16
"Oh, Death",SUGR?,0.514,0.751,-6.839,0.0294,0.00138,0.0,0.145,0.465,108.342,2sxEZAXXUG0eTFZpsCDKR6,224907.0,15
"Oh Death (From ""Until Dawn"") - Epic Rock Cover",HeroPoint,0.581,0.521,-10.988,0.0315,0.0153,3.56e-05,0.472,0.333,128.55,2UV9ahm7JUWHN1zQAoocEq,503109.0,12
Faint,Linkin Park,0.355,0.791,-7.565,0.0453,0.00045,0.0,0.0969,0.758,106.392,6gZVQvQZOFpzIy3HblJ20F,285200.0,15
I Hate Everything About You,Three Days Grace,0.518,0.858,-6.147,0.0672,0.00563,0.00349,0.0598,0.249,117.897,2dXsILW8gzkosqleHAvl0v,309973.0,15
Duality,Slipknot,0.8,0.355,-10.47,0.0895,0.616,0.0,0.118,0.253,145.929,7dNwJbsT0sg1le5kVugGJb,228493.0,1
Before I Forget,Slipknot,0.489,0.186,-16.237,0.029,0.863,0.000152,0.2,0.349,102.245,0djZ2ndRfAL69WYNra5jRC,109387.0,13
Bodies,Drowning Pool,0.741,0.676,-13.334,0.0466,0.723,0.873,0.0635,0.861,109.007,3BNy5x10fy5dG6JIgrimZI,126193.0,9
The Devil in I,Slipknot,0.895,0.394,-8.8,0.407,0.000686,0.0,0.239,0.491,141.008,5QTbSuoVxRZLch1FkUFaIz,206733.0,6
Psychosocial,Slipknot,0.575,0.334,-16.494,0.0391,0.924,0.913,0.123,0.761,75.015,1FXl2X2XbOT74taZiqMCTJ,83200.0,14
Wait and Bleed,Slipknot,0.85,0.657,-7.078,0.166,0.14,0.0192,0.0939,0.843,137.971,3PqAnW2bB5TQnMoBivyFOb,265667.0,16
Spit It Out,Slipknot,0.435,0.438,-6.589,0.03,0.55,0.0,0.185,0.482,171.557,55Zoov1LteG4FnhNkX6WWN,219427.0,18
Killpop,Slipknot,0.469,0.732,-3.126,0.0288,0.0155,0.0,0.132,0.366,78.02,3tq9d5C9HiHLlXglQsYbZ0,220437.0,15
People = Shit,Slipknot,0.369,0.454,-5.355,0.0363,0.896,0.00127,0.107,0.327,143.919,5gqr1A0TGIceLkmEGI3irE,397413.0,18
Left Behind,Slipknot,0.647,0.616,-4.948,0.0272,0.277,0.0,0.0816,0.79,93.019,7bXvOMQ3UrcTS1dO9Ppzsg,218760.0,16
Sweet Dreams (Are Made Of This),Marilyn Manson,0.725,0.552,-7.369,0.0475,0.15,0.0,0.214,0.582,111.996,3BFrR2hemusNSuiuNWXUqO,291500.0,6
Dead Memories,Slipknot,0.378,0.752,-4.352,0.399,0.192,0.0,0.172,0.321,95.605,5HxyJa6E8OXdYKKfufrbKE,212933.0,15
Chop Suey!,System Of A Down,0.76,0.891,-5.852,0.0372,0.0229,0.0869,0.298,0.966,120.264,4Hff1IjRbLGeLgFgxvHflk,245000.0,0
Freak On a Leash,Korn,0.582,0.81,-4.104,0.106,0.0763,0.0,0.351,0.874,73.954,2Rmw7J0krEU75ffhkaK93D,133352.0,0
Down with the Sickness,Disturbed,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,2tpWsVSb9UEmDRxAl1zhX1,257267.0,6
Walk,Pantera,0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,0B9x2BRHqj3Qer7biM3pU3,169840.0,10
Last Resort,Papa Roach,0.667,0.66,-8.819,0.0348,0.117,0.000805,0.0707,0.905,133.866,45JKOZUyOFoLhmEltJFEeW,232994.0,10
Break Stuff,Limp Bizkit,0.516,0.915,-2.498,0.0562,0.0228,0.000789,0.125,0.0398,174.032,6LW3Z1GqbL78TIjfDyg4zp,225172.0,17
Sulfur,Slipknot,0.934,0.439,-9.564,0.338,0.00506,0.0,0.092,0.289,140.022,2VDadIDCFgDqvVCvaDPtn9,118776.0,6
B.Y.O.B.,System Of A Down,0.752,0.684,-7.599,0.15,0.0994,0.0,0.0897,0.539,141.075,64UioB4Nmwgn2f4cbIpAkl,176440.0,6
Nightmare,Avenged Sevenfold,0.355,0.918,-4.36,0.0746,0.00119,0.0,0.0971,0.24,148.114,3n3Ppam7vgaVa1iaRUc9Lp,222200.0,17
Absolute Zero,Stone Sour,0.498,0.898,-4.135,0.0563,0.000216,0.0,0.111,0.268,97.952,46b5EPoX1k0Q1VymqWZ35R,239353.0,15
Numb,Linkin Park,0.633,0.947,-3.272,0.0633,0.00695,0.0,0.24,0.81,135.089,0evYow1WOxsQWbauZppika,93887.0,0
Dig,Mudvayne,0.646,0.896,-4.255,0.0376,0.00103,0.08,0.221,0.242,140.032,5CZo2k6Ru1wJYbcvQVaoub,262805.0,17
Falling Away from Me,Korn,0.877,0.696,-2.296,0.138,0.0302,0.0,0.0478,0.747,102.055,3H6JUtLbiZh07T7GLiuTON,222333.0,16
Stricken,Disturbed,0.81,0.885,-4.583,0.108,0.101,0.0,0.268,0.447,122.985,53SnCRcGrB2UCqNGyYZhJD,140698.0,0
Hail to the King,Avenged Sevenfold,0.713,0.234,-17.876,0.911,0.546,0.0,0.246,0.388,97.483,0LpF3BJplNYWei6BmgZJwq,133400.0,13
Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,0.425,0.894,-4.991,0.0762,0.0258,1.56e-06,0.0996,0.171,115.412,7CiZj5S4E5FVboR0yLVLzc,223455.0,15
Custer,Slipknot,0.325,0.286,-10.956,0.0335,0.873,0.000361,0.0969,0.216,144.296,0RstfX9nRY1Lfuy1808MoT,216707.0,18
Toxicity,System Of A Down,0.554,0.963,-3.762,0.035,0.000244,0.0702,0.431,0.918,128.175,1ChulFMnwxoD74Me8eX2TU,195147.0,0
Coming Undone,Korn,0.584,0.848,-5.229,0.0935,0.000772,0.107,0.0974,0.404,172.993,5ay65FEcZrpiK0cfGHGrTs,292717.0,17
Welcome to the Family,Avenged Sevenfold,0.361,0.873,-3.914,0.0787,0.000224,0.0,0.134,0.282,155.895,2m2FrjkQrHxEfFxHujRqVo,229040.0,17
The Vengeful One,Disturbed,0.767,0.854,-6.947,0.0426,0.465,2.03e-06,0.485,0.963,149.206,3OeUlriM0EZHdWleJtjoVr,234653.0,0
Through Glass,Stone Sour,0.536,0.966,-2.929,0.0558,0.121,0.0,0.0477,0.849,152.076,2XpV9sHBexcNrz0Gyf3l18,215707.0,3
Redneck,Lamb of God,0.554,0.872,-3.767,0.0373,0.00369,0.0965,0.0806,0.243,173.979,3YoKba7r0d0qAZlyshSkqE,339310.0,17
